"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"HS",2012,201211,"November 2012",4,0,1,"Imports",97,"EU-28",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,26010,NA,56816,NA,NA,0
"HS",2012,201212,"December 2012",4,0,1,"Imports",97,"EU-28",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,6311,NA,12917,NA,NA,0
"HS",2012,201201,"January 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,43,NA,1600,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,18,NA,600,NA,NA,0
"HS",2012,201203,"March 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,36,NA,700,NA,NA,0
"HS",2012,201204,"April 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,8082,NA,13600,NA,NA,0
"HS",2012,201205,"May 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,36,NA,1000,NA,NA,0
"HS",2012,201206,"June 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,35,NA,600,NA,NA,0
"HS",2012,201207,"July 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,32,NA,700,NA,NA,0
"HS",2012,201208,"August 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,99069,NA,173200,NA,NA,0
"HS",2012,201209,"September 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,199312,NA,377100,NA,NA,0
"HS",2012,201210,"October 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,60063,NA,114700,NA,NA,0
"HS",2012,201211,"November 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,8320,NA,16400,NA,NA,0
"HS",2012,201212,"December 2012",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,120041,NA,227400,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",124,"Canada",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,9500,NA,89178,NA,NA,0
"HS",2012,201206,"June 2012",4,0,1,"Imports",124,"Canada",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,8708,NA,37141,NA,NA,0
"HS",2012,201210,"October 2012",4,0,1,"Imports",124,"Canada",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,510,NA,3939,NA,NA,0
"HS",2012,201209,"September 2012",4,0,1,"Imports",156,"China",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,49600,NA,107213,NA,NA,0
"HS",2012,201205,"May 2012",4,0,1,"Imports",196,"Cyprus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,500,NA,2852,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,2100,NA,4576,NA,NA,0
"HS",2012,201203,"March 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,3400,NA,13346,NA,NA,0
"HS",2012,201206,"June 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,3700,NA,17223,NA,NA,0
"HS",2012,201208,"August 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,1500,NA,3088,NA,NA,0
"HS",2012,201209,"September 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,5900,NA,9861,NA,NA,0
"HS",2012,201210,"October 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,19800,NA,40103,NA,NA,0
"HS",2012,201211,"November 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,26100,NA,56815,NA,NA,0
"HS",2012,201212,"December 2012",4,0,1,"Imports",233,"Estonia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,6300,NA,12996,NA,NA,0
"HS",2012,201208,"August 2012",4,0,1,"Imports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,50,NA,440,NA,NA,0
"HS",2012,201209,"September 2012",4,0,1,"Imports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,50,NA,455,NA,NA,0
"HS",2012,201212,"December 2012",4,0,1,"Imports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,250,NA,2213,NA,NA,0
"HS",2012,201201,"January 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,8298,NA,47910,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,24846,NA,109986,NA,NA,0
"HS",2012,201203,"March 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,31298,NA,132857,NA,NA,0
"HS",2012,201204,"April 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,27402,NA,69604,NA,NA,0
"HS",2012,201205,"May 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,46656,NA,74427,NA,NA,0
"HS",2012,201206,"June 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,39678,NA,312172,NA,NA,0
"HS",2012,201207,"July 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,46304,NA,494311,NA,NA,0
"HS",2012,201208,"August 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,20602,NA,232659,NA,NA,0
"HS",2012,201209,"September 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,6146,NA,151149,NA,NA,0
"HS",2012,201210,"October 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,8833,NA,220000,NA,NA,0
"HS",2012,201211,"November 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,13369,NA,302061,NA,NA,0
"HS",2012,201212,"December 2012",4,0,1,"Imports",392,"Japan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,35009,NA,209924,NA,NA,0
"HS",2012,201201,"January 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,13960,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,10870,NA,NA,0
"HS",2012,201203,"March 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,45130,NA,NA,0
"HS",2012,201204,"April 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,9340,NA,NA,0
"HS",2012,201205,"May 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,17240,NA,NA,0
"HS",2012,201206,"June 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,0
"HS",2012,201207,"July 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,15540,NA,NA,0
"HS",2012,201208,"August 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,10920,NA,NA,0
"HS",2012,201209,"September 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,105310,NA,NA,0
"HS",2012,201210,"October 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,89930,NA,NA,0
"HS",2012,201211,"November 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,12170,NA,NA,0
"HS",2012,201212,"December 2012",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,24150,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",757,"Switzerland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,22,NA,132,NA,NA,0
"HS",2012,201205,"May 2012",4,0,1,"Imports",842,"United States of America",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,26863,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",792,"Turkey",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,120500,NA,121728,NA,NA,0
"HS",2012,201205,"May 2012",4,0,1,"Imports",792,"Turkey",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,103220,NA,82576,NA,NA,0
"HS",2012,201203,"March 2012",4,0,1,"Imports",702,"Singapore",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,30,NA,2124,NA,NA,0
"HS",2012,201204,"April 2012",4,0,1,"Imports",702,"Singapore",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,40,NA,2399,NA,NA,0
"HS",2012,201205,"May 2012",4,0,1,"Imports",702,"Singapore",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,30,NA,1988,NA,NA,0
"HS",2012,201201,"January 2012",4,0,1,"Imports",702,"Singapore",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,30,NA,2009,NA,NA,0
"HS",2012,201203,"March 2012",4,0,1,"Imports",579,"Norway",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,116916,NA,405138,NA,NA,0
"HS",2012,201202,"February 2012",4,0,1,"Imports",702,"Singapore",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,1308,NA,NA,0
"HS",2012,201201,"January 2012",4,0,1,"Imports",757,"Switzerland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,11,NA,66,NA,NA,0
